,image_path,image_id,question,answer,type,Tm,Tc,Ti
904,COCO_val2014_000000026671.jpg,26671,What is the animal doing?,eating,irrelevant,,," By the early 1990s serious divisions developed among the members of the congregation over a number of issues , including personal antagonisms , the rabbi 's activism and "" advocacy of ' ultra @-@ liberal ' causes "" , political differences over the Israeli – Palestinian conflict , and 
"
905,COCO_val2014_000000026676.jpg,26676,Could you pick this food up with your hands?,yes,irrelevant,,," Parts of this article or section rely on the reader 's knowledge of the complex impedance representation of capacitors and inductors and on knowledge of the frequency domain representation of signals . 
"
906,COCO_val2014_000000026690.jpg,26690,Is he protecting his head?,yes,irrelevant,,," The colossal heads cannot be precisely dated . However , the San Lorenzo heads were buried by 900 BC , indicating that their period of manufacture and use was earlier still . The heads from Tres <unk> had been moved from their original context before they were investigated by archaeologists and the heads from La Venta were found partially exposed on the modern ground surface . The period of production of the colossal heads is therefore unknown , as is whether it spanned a century or a millennium . Estimates of the time span during which colossal heads were produced vary from 50 to 200 years . The San Lorenzo heads are believed to be the oldest , and are the most skillfully executed . All of the stone heads have been assigned to the Preclassic period of Mesoamerican chronology , generally to the Early Preclassic ( 1500 – 1000 BC ) , although the two Tres <unk> heads and the La <unk> Head are attributed to the Middle Preclassic ( 1000 – 400 BC ) . 
"
907,COCO_val2014_000000026697.jpg,26697,What is the woman holding?,toothbrush,irrelevant,,," Reaction to The Portage to San Cristobal of A.H. was mixed . Anthony Burgess in The Observer called it "" astonishing "" , Christopher Booker of The Daily Telegraph described it as a "" powerful piece "" , and English author A. S. Byatt said it was a "" masterpiece "" . In Explaining Hitler , Ron Rosenbaum called The Portage "" A Frankenstein story "" , referring to Steiner 's fictive Hitler has having taken on a life of its own . Writing in Time magazine , Otto Friedrich described the book "" a philosophic fantasy of remarkable intensity "" , adding that by not refuting Hitler 's speech , Steiner deviates from the horrors of traditional Holocaust literature and ends the book "" on a note of bleak ambiguity "" . 
"
908,COCO_val2014_000000026730.jpg,26730,What is the dog sitting in?,sidecar,irrelevant,,," In 1992 , elements of the Zrinski Battalion took part in the Battle of Kupres , before setting up a training camp in the town of Tomislavgrad . There the battalion personnel assisted in setting up and trained the Croatian Defence Council ( Hrvatsko vijeće obrane – HVO ) . Later that year , elements of the battalion took part in Operation Tiger — aimed at lifting of the Siege of Dubrovnik . In 1993 , elements of the Zrinski Battalion took part in Operation Maslenica , fighting in the area of Škabrnja . The Central Intelligence Agency assessed the Zrinski Battalion as one of the best units of the HV . 
"
909,COCO_val2014_000000026731.jpg,26731,What does the graffiti on the van mean?,hype,irrelevant,,," While ironclads spread rapidly in navies worldwide , there were few pitched naval battles involving ironclads . Most European nations settled differences on land , and the Royal Navy struggled to maintain a deterrent parity with at least France , while providing suitable protection to Britain 's commerce and colonial outposts worldwide . Ironclads remained , for the British Royal Navy , a matter of defending the British Isles first and projecting power abroad second . Those naval engagements of the latter half of the 19th @-@ century which involved ironclads normally involved colonial actions or clashes between second @-@ rate naval powers . But these encounters were often enough to convince British policy @-@ makers of the increasing hazards of strictly naval foreign intervention , from Hampton Roads in the American Civil War to the hardening combined defences of naval arsenals such as Kronstadt and Cherbourg . 
"
910,COCO_val2014_000000026734.jpg,26734,What are the two people waiting for?,airplane,irrelevant,,," Following the departure of Ben Foster from Manchester United to Birmingham City , United manager Alex Ferguson declared that Amos would be Manchester United 's third @-@ choice goalkeeper for the 2010 – 11 season behind Edwin van der Sar and Tomasz <unk> . He made his first appearance of the season on 26 October 2010 , starting in goal for United 's 3 – 2 win over Wolverhampton Wanderers in the fourth round of the League Cup . 
"
911,COCO_val2014_000000026735.jpg,26735,What makes this room appear to belong to a teenager?,cluttered,irrelevant,,," Traditional Chinese literary criticism emphasized the life of the author when interpreting a work , a practice which Burton Watson attributes to "" the close links that traditional Chinese thought posits between art and morality "" . Since many of Du Fu 's poems feature morality and history , this practice is particularly important . Another reason , identified by the Chinese historian William Hung , is that Chinese poems are typically concise , omitting context that might be relevant , but which an informed contemporary could be assumed to know . For modern Western readers , "" The less accurately we know the time , the place and the circumstances in the background , the more liable we are to imagine it incorrectly , and the result will be that we either misunderstand the poem or fail to understand it altogether "" . Stephen Owen suggests a third factor particular to Du Fu , arguing that the variety of the poet 's work required consideration of his whole life , rather than the "" reductive "" categorizations used for more limited poets . 
"
912,COCO_val2014_000000026762.jpg,26762,Which elephant is older?,right,irrelevant,,," <unk> is berthed at the port of Talcahuano , Chile , on display for visitors . 
"
913,COCO_val2014_000000026765.jpg,26765,Are the dogs using the blankets?,no,irrelevant,,," <unk> of the Year ( 2009 ) 
"
914,COCO_val2014_000000026767.jpg,26767,Is the sky blue?,yes,irrelevant,,," Originally , <unk> were classified according to the structure of their vertebrae . Early forms , with complex vertebrae consisting of a number of separate elements , were placed in the suborder <unk> , and large Triassic aquatic forms with simpler vertebrae were placed in the suborder <unk> . With the recent growth of phylogenetics , this classification is no longer viable . The basic <unk> condition is found in many primitive tetrapods , and is not unique to one group of <unk> . Moreover , the distinction between <unk> and <unk> vertebrae is not entirely clear . Some <unk> have <unk> , <unk> , and <unk> vertebrae at different points in the same vertebral column . Other taxa have intermediate morphologies that do not fit into any category . <unk> is no longer recognized as a group , but <unk> is still considered valid . Below is a simplified taxonomy of <unk> showing currently recognized groups : 
"
915,COCO_val2014_000000026768.jpg,26768,Is the cat typing?,no,irrelevant,,," Support for the IRA increased further after Bloody Sunday in January 1972 , when thirteen unarmed men and boys were shot dead by the British Army 's Parachute Regiment at a march in the <unk> ( a 14th man was wounded and died 4 ½ months later ) . The support began to wane after the killing by the Official IRA of a local youth who was home on leave from the British Army . After a Provisional IRA ceasefire , during which it entered talks with the British government , broke down , the British took the decision to move against the "" no @-@ go "" areas . Free Derry came to an end on 31 July 1972 , when thousands of British troops moved in with armoured cars and bulldozers to occupy the area . 
"
916,COCO_val2014_000000026799.jpg,26799,Does the giraffe in the front appear to be shorter than the one in back?,no,irrelevant,,," The absence of any form of paving between the headstone rows contributes to the simplicity of the cemetery designs . Lawn paths add to the garden ambiance , and are irrigated during the dry season in countries where there is insufficient rain . Where irrigation is inappropriate or impractical , dry landscaping is an ecological alternative favoured by the Commission 's horticulturists , as is the case in Iraq . Drier areas require a different approach not only for lawns , but also to plants and styles of planting . Similarly , there are separate horticultural considerations in tropical climates . When many cemeteries are concentrated within a limited area , like along the Western Front or Gallipoli peninsula , mobile teams of gardeners operate from a local base . Elsewhere , larger cemeteries have their own dedicated staff while small cemeteries are usually tended by a single gardener working part @-@ time . 
"
917,COCO_val2014_000000026802.jpg,26802,Is that a train?,yes,irrelevant,,," Inflorescences are large , branched and borne among the leaves . The inflorescence consists of a main axis — the peduncle and the rachis — and a series of smaller branches , the <unk> . The <unk> , which bear the flowers , emerge from the rachis . The peduncle is the main stalk , connecting the rachis with the stem . Inflorescences either consist entirely of male flowers , or are predominantly female with a few male flowers . Fruit usually have two or three seeds , although fewer or more are present in some species , and are usually brown , yellow , orange @-@ brown or purple when mature . 
"
918,COCO_val2014_000000026803.jpg,26803,Are the curtains too short?,yes,irrelevant,,," Several agencies issue Dvorak intensity numbers for tropical cyclones and their precursors , including the National Hurricane Center 's Tropical Analysis and Forecast Branch ( TAFB ) , the NOAA / <unk> Satellite Analysis Branch ( SAB ) , and the Joint Typhoon Warning Center at the Naval Meteorology and Oceanography Command in Pearl Harbor , Hawaii . 
"
919,COCO_val2014_000000026817.jpg,26817,Do someone's shorts blend in with the hour shown?,yes,irrelevant,,," The University Belt refers to the area where there is a high concentration or a cluster of colleges and universities in the city and it is commonly understood as the one where the San Miguel , Quiapo and <unk> districts meet . Generally , it includes the western end of España Boulevard , Nicanor Reyes St. ( formerly <unk> St. ) , the eastern end of Claro M. Recto Avenue ( formerly <unk> ) , <unk> Avenue , <unk> Street , and the different side streets . Each of the colleges and universities found here are at a short walking distance of each other . Another cluster of colleges lies along the southern bank of the Pasig River , mostly at the Intramuros and Ermita districts , and still a smaller cluster is found at the southernmost part of Malate near the border with Pasay such as the private co @-@ educational institution of De La Salle University , the largest of all De La Salle University System of schools . 
"
920,COCO_val2014_000000026828.jpg,26828,Are the brushes clean?,yes,irrelevant,,," Butler ended the regular season with a 27 – 3 record , taking first place in the Horizon League with a 16 – 2 in conference mark . The team beat Illinois @-@ Chicago 66 – 50 and Cleveland State 70 – 55 to claim the league 's tournament title and an automatic bid to the 2008 NCAA tournament . Butler was awarded the seven seed in the East Regional . They beat tenth @-@ seeded South Alabama 81 – 61 in the first round , before falling to second @-@ seeded Tennessee 76 – 71 in overtime . 
"
921,COCO_val2014_000000026879.jpg,26879,Is the pushable item at a convenient height for wheelchairs?,yes,irrelevant,,," There is no clearly defined end to the ironclad , besides the transition from wood hulls to all @-@ metal . Ironclads continued to be used in World War I. Towards the end of the 19th century , the descriptions ' battleship ' and ' armored cruiser ' came to replace the term ' ironclad ' . 
"
922,COCO_val2014_000000026907.jpg,26907,Is the child athletic?,yes,irrelevant,,," Kujira developed from a broad area of disturbed weather as a tropical depression on April 9 well removed from any landmasses . Shortly after development , Kujira quickly intensified in its early stages , and was upgraded to a tropical storm just two days after cyclogenesis . Strengthening slowed afterwards , though the storm attained typhoon intensity on April 14 . Intensification continued and late on April 15 , Kujira reached its peak intensity with winds of 165 km / h ( 105 mph ) and a minimum barometric pressure of 930 mbar ( hPa ; 27 @.@ 46 inHg ) . Following peak intensity , Kujira would begin to track northwest and oscillate in strength , cresting an additional two times in intensity . On April 21 , the typhoon was downgraded to tropical storm intensity and began to track erratically for several days east of Taiwan . However , on April 24 , Kujira would resume a northward track and begin to weaken , and on April 24 was downgraded to tropical depression strength as it made landfall on Kyushu . Following landfall , Kujira transitioned into an extratropical cyclone on April 25 , which persisted until crossing the International Dateline towards the end of April 2003 . 
"
923,COCO_val2014_000000026908.jpg,26908,What is the dog holding?,donut,irrelevant,,," For the week it debuted atop both the Latin Albums and Latin Pop Albums charts , Independiente also appeared as number 65 on the Billboard 200 . It is Arjona 's fifth consecutive album to chart on that list ( following Adentro , Quién Dijo Ayer , 5to Piso and Poquita Ropa ) , although it has only charted higher than Adentro . In Mexico , Independiente debuted at number one for the week ending 9 October 2011 . The following week it fell to number two , replaced at the top by Espinoza Paz ' <unk> Que <unk> . For its third week , the album fell to number three . In Argentina , Independiente debuted at number one for the week ending 9 October 2011 ; it remained at the top position for a single week , dropping to number five the following week . The album also charted on Spain , reaching number 76 . The following week it fell off the chart but later re @-@ entered , reaching its peak at number 68 . Independiente is Arjona 's fourth album to chart in Spain , following Adentro , 5to Piso and Poquita Ropa . On the 2011 year @-@ end charts , Independiente was the 50th best @-@ selling album on the Latin Albums chart and the 15th best @-@ seller on the Latin Pop Albums chart . In Mexico , it was the 19th best @-@ selling album of 2011 . 
"
924,COCO_val2014_000000026926.jpg,26926,What color is the curb?,yellow,irrelevant,,," "" Eddie , you 're a born loser . "" - Nominated 
"
925,COCO_val2014_000000026941.jpg,26941,How large are these luggages?,very large,irrelevant,,," SM UB @-@ 13 
"
926,COCO_val2014_000000026942.jpg,26942,What is the title of the book on the table?,easy does it,irrelevant,,," Ben C. Vaught ( B.C. ) — drums ( 1994 – 2003 ) 
"
927,COCO_val2014_000000026946.jpg,26946,Is the giraffe in a cage?,yes,irrelevant,,," Head VI is closely modelled on Velázquez 's c . 1650 Portrait of Innocent X , today in the Doria <unk> Gallery , Rome . Bacon cautiously avoided seeing the original , even when he spent three months in Rome in 1954 . Critics speculate he was afraid of being disappointed , or thought that an intimate knowledge of the painting would dull his imagination . Yet his fascination was all @-@ consuming and he reproduced variants of it obsessively for almost two decades ; an examination and homage described as "" without parallel in the history of art "" . Bacon 's approach differs to Velázquez 's in a number of ways : both artists were expressive , yet Bacon 's broad brush @-@ strokes and freedom with paint contrast with Velázquez 's tight and controlled treatment . He adapts Velázquez 's positioning of the pope to place him above the viewer 's point of view , elevating and distancing him . This was already a common technique in commercial , promotional photography but in Bacon 's hands , Schmied argues , the angle places the pope on a kind of stage for the viewer to coldly observe . 
"
928,COCO_val2014_000000026967.jpg,26967,Is the woman with the red bag wearing glasses?,yes,irrelevant,,," <unk> 's work is held in a variety of public and private collections , including Artbank , the Charles Sturt University Collection , the Holmes a Court Collection , and the National Gallery of Victoria . 
"
929,COCO_val2014_000000026982.jpg,26982,What color is the bike on the left's heart?,yellow,irrelevant,,," It was announced in March 2006 that Stone Sour 's second album , which was tentatively titled "" Come What May , "" would be released on July 18 , 2006 . However , the release date for the album was pushed back until August 22 . Due to the delay Stone Sour released a music video for the track "" Reborn "" , which featured footage of the band working on the album in the studio . The cover artwork from the album was released online on May 20 , 2006 . Shortly after , it was confirmed by a representative from the band 's record label Roadrunner that the release date had been brought forward , and the official release date would be August 1 , 2006 . On July 31 , 2006 , the day before its release the album was made available online for streaming in its entirety through AOL . 
"
930,COCO_val2014_000000026992.jpg,26992,What's the pattern on the picnic cloth?,checkered,irrelevant,,," Emmanuel Lieber – Jewish Holocaust survivor and director of the search party to find Hitler ; after crawling out of a death pit in <unk> he never took the time to mend and embarked on a life @-@ consuming obsession to bring those responsible for the genocide to justice . 
"
931,COCO_val2014_000000027009.jpg,27009,What kind of olives are on this pizza?,kalamata,irrelevant,,," On October 27 , an area of convection with a broad circulation persisted southeast of Guam , and slowly consolidated due to moderate wind shear and westerly outflow . That day , the Japan Meteorological Agency ( JMA ) classified the system as a tropical depression about 380 km ( 235 mi ) to the southeast of Hagåtña , Guam . At 2100 UTC on October 28 , the Philippine Atmospheric , Geophysical and Astronomical Services Administration ( PAGASA ) began issuing advisories on the depression , giving it the local name <unk> . The next day , the JMA upgraded the depression to Tropical Storm <unk> ( 1329 ) , and the Joint Typhoon Warning Center ( JTWC ) also classified it as Tropical Depression <unk> . By that time , the storm was moving steadily westward due to the subtropical ridge to the north . With the warm waters of the Philippine Sea , lessening wind shear , and improving outflow , <unk> gradually strengthened , and the JTWC also upgraded <unk> to tropical storm status on October 30 after an eye feature developed . 
"
932,COCO_val2014_000000027017.jpg,27017,What kind of fence is between us and the zebra?,chain link,irrelevant,,," Around the same time that NY 93 was rerouted , NY 270 was also extended northward along Junction Road from NY 31 to US 104 . As a result , NY 93 overlapped NY 270 between Lower Mountain Road and US 104 . The overlap with NY 270 remained in place until c . 1963 when NY 270 was truncated southward to the intersection of Lower Mountain and Junction roads . NY 93 was realigned in the late 1970s to bypass Lower Mountain and Gothic Hill Roads on Junction and Upper Mountain roads , replacing NY 270 along Junction Road . The Lower Mountain Road portion of NY 93 's former routing is now maintained by Niagara County as County Route 902 ( CR 902 ) . 
"
933,COCO_val2014_000000027032.jpg,27032,Are these elephants in a zoo?,no,irrelevant,,," The season began with the formation of Tropical Storm <unk> on January 15 . After its dissipation five days later , no tropical cyclones of at least tropical storm intensity developed over the next two months . This period of inactivity ended with the formation of Typhoon Kujira in mid @-@ April ; Kujira was one of the longest lived Pacific storms on record and was the first typhoon with 1 @-@ minute sustained winds of at least 240 km / h ( 150 mph ) in April since Typhoon Isa in 1997 . Tropical activity was enhanced from May to June , and during this period the JMA monitored four tropical storms , while the PAGASA monitored a fifth storm off the eastern Philippines . Three of the four tropical storms monitored by the JMA approached or hit Japan , including Typhoon Soudelor , which brought heavy rainfall and wind across the Ryukyu Islands and the Korean Peninsula . 
"
934,COCO_val2014_000000027065.jpg,27065,Who is in the room?,no one,irrelevant,,," Sister cities of Manila 
"
935,COCO_val2014_000000027075.jpg,27075,How many cat's are in the picture?,1,irrelevant,,," George Steiner , literary critic for The New Yorker and The New York Times , had written about the Holocaust in some of his previous books , including Anno Domini ( 1964 ) , Language and Silence ( 1967 ) and In Bluebeard 's Castle ( 1971 ) . Many of the ideas Steiner expresses in The Portage to San Cristobal of A.H. were reworked from these earlier works . Steiner told New York Times editor D. J. R. Bruckner that this book arose out of his lifelong work on language . "" Central to everything I am and believe and have written is my astonishment ... that you can use human speech both to bless , to love , to build , to forgive and also to torture , to hate , to destroy and to annihilate . "" 
"
936,COCO_val2014_000000027146.jpg,27146,Is this a hospital?,no,irrelevant,,," In 1571 Spanish Conquistadors arrived from Mexico , from across the Pacific , and founded present @-@ day Manila in what today is Intramuros . Spanish missionaries soon Christianized the city and incorporated Tondo under Manila and then built some of the oldest churches in the country , including San Agustin Church . The Conquistadors renamed the area Nuevo Reino de Castilla ( New Kingdom of Castille ) and shortened the name to Manila . 
"
937,COCO_val2014_000000027186.jpg,27186,How many people playing the game?,1,irrelevant,,," On the regimental left along the main Pugong @-@ ni @-@ Changnyong road North Korean soldiers completely overran C Company by 0300 September 1 . Only seven men of C Company could be accounted for , and three days later , after all the stragglers and those cut off behind North Korean lines had come in , there were only 20 men in the company . As the North Korean attack developed during the night , 1st Battalion succeeded in withdrawing a large part of its force , less C Company , just north of Lake U @-@ p 'o and the hills there covering the northern road into Changnyong , 3 miles ( 4 @.@ 8 km ) east of the river and 5 miles ( 8 @.@ 0 km ) west of the town . B Company lost heavily in this action . 
"
938,COCO_val2014_000000027208.jpg,27208,Where was this picture taken?,beach,irrelevant,,," Knee lifts to the opponent 's midsection 
"
939,COCO_val2014_000000027221.jpg,27221,Is this a guy?,no,irrelevant,,," Iron ships had first been proposed for military use in the 1820s . In the 1830s and 1840s , France , Britain and the United States had all experimented with iron @-@ hulled but unarmored gunboats and frigates . However , the iron @-@ hulled frigate was abandoned by the end of the 1840s , because iron hulls were more vulnerable to solid shot ; iron was more brittle than wood , and iron frames more likely to fall out of shape than wood . 
"
940,COCO_val2014_000000027226.jpg,27226,Is the train stationary?,yes,irrelevant,,," In 2011 , Lesnar published an autobiography titled Death Clutch : My Story of Determination , Domination , and Survival ( ISBN 978 @-@ <unk> ) . It was co @-@ written with Paul Heyman . 
"
941,COCO_val2014_000000027235.jpg,27235,To whom would the room belong?,child,irrelevant,,," Imagism has been described as the most influential movement in English poetry since the activity of the Pre @-@ Raphaelites . As a poetic style it gave Modernism its start in the early 20th century , and is considered to be the first organized Modernist literary movement in the English language . Imagism is sometimes viewed as ' a succession of creative moments ' rather than any continuous or sustained period of development . René Taupin remarked that ' It is more accurate to consider Imagism not as a doctrine , nor even as a poetic school , but as the association of a few poets who were for a certain time in agreement on a small number of important principles ' . 
"
942,COCO_val2014_000000027246.jpg,27246,What plant is growing at the base of the fire hydrant?,clover,irrelevant,,," In his book The Lives of the Twelve Caesars , Suetonius describes Nero as "" about the average height , his body marked with spots and malodorous , his hair light blonde , his features regular rather than attractive , his eyes blue and somewhat weak , his neck over thick , his belly prominent , and his legs very slender . "" 
"
943,COCO_val2014_000000027272.jpg,27272,What is the bear doing?,fishing,irrelevant,,," San Lorenzo Colossal Head 6 ( also known as San Lorenzo Monument 17 ) is one of the smaller examples of colossal heads , standing 1 @.@ 67 metres ( 5 @.@ 5 ft ) . It measures 1 @.@ 41 metres ( 4 @.@ 6 ft ) wide by 1 @.@ 26 metres ( 4 @.@ 1 ft ) deep and is estimated to weigh between 8 and 10 tons . The head was discovered by a local farmworker and was excavated in 1965 by Luis <unk> and Román <unk> Chan . The head had collapsed into a ravine under its own weight and was found face down on its left hand side . In 1970 it was transported to the Metropolitan Museum of Art in New York for the museum 's centenary exhibition . After its return to Mexico , it was placed in the Museo Nacional de Antropología in Mexico City . It is sculpted with a net @-@ like head covering joined together with sculpted beads . A covering descends from under the headdress to cover the back half of the neck . The headband is divided into four strips and begins above the right ear , extending around the entire head . A short strap descends from either side of the head to the ear . The ear ornaments are complex and are larger at the front of the ear than at the back . The face is that of an ageing male with the forehead creased in a frown , wrinkles under the eyes , sagging cheeks and deep creases on either side of the nose . The face is somewhat asymmetric , possibly due to errors in the execution of the monument . 
"
944,COCO_val2014_000000027285.jpg,27285,Are the lights in the room on?,yes,irrelevant,,," The Portage to San Cristobal of A.H. was a finalist in the 1983 PEN / Faulkner Award for Fiction . 
"
945,COCO_val2014_000000027297.jpg,27297,What are on the stuffed animal's heads?,crowns,irrelevant,,," <unk> commissioned another showing to be held in 1950 , for which Bacon painted three large popes modelled on Velázquez 's portrait . The gallery advertised the show as "" Francis Bacon : Three Studies from the Painting of Innocent X by Velázquez "" , but in the end Bacon was dissatisfied with the works and destroyed them before the show opened . 
"
946,COCO_val2014_000000027326.jpg,27326,What is the container made out of?,metal,irrelevant,,," The operation did not include soldiers to handle the evacuation control center ( ECC ) , which was set up in the <unk> . A 44 @-@ person force consisting primarily of soldiers to handle the ECC was planned for insertion with the CH @-@ 53E Super Stallions after they had returned to the Guam . However , this was cancelled over objections from the commander of the security detail . The deficit was partially handled by embassy staff who assisted a few soldiers from the security detail . The evacuees were grouped into 15 @-@ person "" sticks "" to be loaded onto the helicopters and were limited to one piece of luggage apiece . Some attempted to bring more , resulting in problems coordinating their evacuation . Furthermore , many evacuees had pets they wanted to bring , which were not allowed . Most pets were killed by their owners ; some were given poison . Meanwhile , the soldiers were allowed to consume anything they wanted from the embassy 's commissary , such as candy , sodas , and souvenirs ( most had been stationed on ships for several months ) . They were also allowed use or take anything they needed from the embassy ; the medic filled several bags with medical supplies to return to the ship . 
"
947,COCO_val2014_000000027353.jpg,27353,What kind of food is this?,broccoli,irrelevant,,," Schmitt arrived at dusk , and the action continued well after dark ; in mid @-@ November night falls at close to 17 : 00 in the upper Danube climes . Despite the darkness , Schmitt descended out of the defiles and deployed his troops to assail Dupont 's flank . As his Russians entered the fray , they came between a battalion of French and another of Russians . With the additional force , the French were overwhelmed , but most of the shooting subsided when the combatants could not tell apart friend from foe in the dark . Under the cover of darkness , Mortier used the French flotilla to evacuate his exhausted troops to the south bank . The French and Russians continued to skirmish fitfully into the night as sentries encountered one another in the dark . Portions of Gazan 's force provided any necessary rear guard action , and the following morning the remaining men were evacuated from the north shore of the Danube , while they maintained possession of only Spitz and <unk> on the north bank . 
"
948,COCO_val2014_000000027371.jpg,27371,What is the pattern of the woman's dress?,stripes,irrelevant,,," Nero ( / <unk> / ; Latin : <unk> Claudius Caesar Augustus Germanicus ; 15 December 37 AD – 9 June 68 AD ) was Roman Emperor from 54 to 68 , and the last in the Julio @-@ Claudian dynasty . Nero was adopted by his grand @-@ uncle Claudius to become his heir and successor , and succeeded to the throne in 54 following Claudius ' death . 
"
949,COCO_val2014_000000027377.jpg,27377,Is this in a zoo?,no,irrelevant,,," Due to the lack of written sources on this period , much of Nerva 's life has remained obscure . The most substantial surviving account of the reign of Nerva was written by the 3rd @-@ century historian Cassius Dio . His Roman History , which spans nearly a millennium , from the arrival of Aeneas in Italy until the year 229 , was composed more than one hundred years after Nerva had died . Further details are added by an abridged biography from the Epitome de <unk> , a work alleged to have been authored by the 4th @-@ century historian Aurelius Victor . 
"
950,COCO_val2014_000000027390.jpg,27390,Is the plane on the ground?,no,irrelevant,,," John Denver 
"
951,COCO_val2014_000000027433.jpg,27433,Is the giraffe standing?,no,irrelevant,,," The Tevis novel had been optioned several times , including by Frank Sinatra , but attempts to adapt it for the screen were unsuccessful . Director Rossen 's daughter Carol Rossen speculates that previous adaptations focused too much on the pool aspects of the story and not enough on the human interaction . Rossen , who had hustled pool himself as a youth and who had made an abortive attempt to write a pool @-@ themed play called Corner Pocket , optioned the book and teamed with Sidney Carroll to produce the script . 
"
952,COCO_val2014_000000027438.jpg,27438,How many animals are pictured?,2,irrelevant,,," The production selected two adjacent properties on the Warner backlot 's "" Blondie Street "" for the Burnham and Fitts ' homes . The crew rebuilt the houses to incorporate false rooms that established lines of sight — between Ricky and Jane 's bedroom windows , and between Ricky 's bedroom and Lester 's garage . The garage windows were designed specifically to obtain the crucial shot toward the end of the film in which Col. Fitts — watching from Ricky 's bedroom — mistakenly assumes that Lester is paying Ricky for sex . Mendes made sure to establish the line of sight early on in the film to make the audience feel a sense of familiarity with the shot . The house interiors were filmed on the backlot , on location , and on soundstages when overhead shots were needed . The inside of the Burnhams ' home was shot at a house close to Interstate 405 and Sunset Boulevard in Los Angeles ; the inside of the Fitts ' home was shot in the city 's Hancock Park neighborhood . Ricky 's bedroom was designed to be cell @-@ like to suggest his "" <unk> "" personality , while at the same time blending with the high @-@ tech equipment to reflect his voyeuristic side . The production deliberately minimized the use of red , as it was an important thematic signature elsewhere . The Burnhams ' home uses cool blues , while the Fitts ' is kept in a "" depressed military palette "" . 
"
953,COCO_val2014_000000027440.jpg,27440,What color is the wall of the building?,gray,irrelevant,,," Gun attacks on the British Army increased . Six soldiers were wounded in the first day after internment , and shortly afterwards a soldier was killed — the first to be killed by either IRA in Derry . The army moved in in force on 18 August to dismantle the barricades . A gun battle ensued in which a young Provisional IRA officer , Eamonn Lafferty , was killed . A crowd staging a sit @-@ down protest was hosed down and the protesters , including John Hume and Ivan Cooper , arrested . With barricades re @-@ appearing as quickly as they were removed , the army eventually abandoned their attempt . 
"
954,COCO_val2014_000000027441.jpg,27441,What time of day is it?,night,irrelevant,,," On November 15 , 2008 , a 34 @-@ kg probe made a hard landing near the crater . The moon impact probe ( <unk> ) was launched from the Indian Chandrayaan @-@ I spacecraft and reached the surface 25 minutes later . The probe carried a radar altimeter , video imaging system , and a mass spectrometer , which will be used to search for water . 
"
955,COCO_val2014_000000027463.jpg,27463,Where is the cat sitting?,in car,irrelevant,,," Archaeological investigation of Olmec basalt workshops suggest that the colossal heads were first roughly shaped using direct percussion to chip away both large and small flakes of stone . The sculpture was then refined by retouching the surface using <unk> , which were generally rounded cobbles that could be of the same basalt as the monument itself , although this was not always the case . <unk> were found in association with workshops at San Lorenzo , indicating their use in the finishing of fine detail . Olmec colossal heads were fashioned as in @-@ the @-@ round monuments with varying levels of relief on the same work ; they tended to feature higher relief on the face and lower relief on the earspools and headdresses . Monument 20 at San Lorenzo is an extensively damaged throne with a figure emerging from a niche . Its sides were broken away and it was dragged to another location before being abandoned . It is possible that this damage was caused by the initial stages of re @-@ carving the monument into a colossal head but that the work was never completed . 
"
956,COCO_val2014_000000027476.jpg,27476,What is the woman doing?,walking,irrelevant,,," Pound 's note opened with a definition of an image as "" that which presents an intellectual and emotional complex in an instant of time "" . Pound goes on to state , "" It is better to present one Image in a lifetime than to produce voluminous works "" . His list of "" don 'ts "" reinforced his three statements in "" Imagism "" , while warning that they should not be considered as dogma but as the "" result of long contemplation "" . Taken together , these two texts comprised the Imagist programme for a return to what they saw as the best poetic practice of the past . F.S. Flint commented "" we have never claimed to have invented the moon . We do not pretend that our ideas are original . "" 
"
957,COCO_val2014_000000027478.jpg,27478,Is this elephant attracted to the lady?,yes,irrelevant,,," Chad sent a delegation of two athletes to compete at the 2008 Summer Olympics in Beijing , China : <unk> <unk> , who competed in the men 's 100 meters , and <unk> Albertine <unk> , who competed in the women 's 100 meters and also bore the Chadian flag during ceremonies . The appearance of this delegation marked the tenth appearance of Chad at the Summer Olympics , the first been in 1964 Summer Olympics in Tokyo , Japan , and its seventh appearance since its Olympic hiatus between 1976 and 1980 . Both <unk> and <unk> ranked seventh in their respective heats and did not advance past the qualification round . As of the end of the 2012 London Olympics , there have been no medalists from Chad . 
"
958,COCO_val2014_000000027484.jpg,27484,Is the picture colorful?,yes,irrelevant,,," On 9 November Gazan 's division reached Marbach an der Donau and covered the 50 kilometers ( 31 mi ) to Dürenstein by early on the following afternoon . Here it skirmished with some Russian patrols to the east of the town and expelled them . Feeling confident , the French established a forward post just upstream from Stein . In Dürenstein itself Mortier set up his command post and directed the establishment of a small field hospital . Although the position seemed secure , he had ignored Napoleon 's strict instructions and neglected to protect his left ( north ) flank . 
"
